CustID,CardID,BookingDate,Store,TransactionType,Revenue,RevenueInc.,Qty,Price/Article
1674112594599,84237647199,2018-06-19,7,1,34.5,34.5,1.0,34.5
1674112594599,84237647199,2018-06-28,8,1,36.41,34.41,1.0,36.41
1674112594599,84237647199,2018-07-07,4,1,38.16,37.16,1.0,38.16
1675101876999,92644824299,2017-06-02,1,1,28.54,28.54,1.0,28.54
1675101876999,92644824299,2017-08-24,2,1,181.97,181.97,4.0,45.49
1675101876999,92644824299,2017-09-04,2,1,56.46,56.46,1.0,56.46
1675101876999,92644824299,2017-10-27,2,1,24.16,24.16,1.0,24.16
1675101876999,92644824299,2017-12-11,8,1,34.5,34.5,1.0,34.5
1675101876999,92644824299,2018-02-26,1,1,56.46,56.46,1.0,56.46
1675101876999,92644824299,2018-05-04,6,1,36.41,34.41,1.0,36.41
1675101876999,92644824299,2018-05-06,10,1,36.41,34.41,1.0,36.41
1675101876999,92644824299,2018-05-15,1,1,41.88,41.88,1.0,41.88
1675101876999,92644824299,2018-05-28,5,1,163.19,163.19,3.0,54.4
1675101876999,92644824299,2018-05-29,2,1,186.0,182.0,4.0,46.5
1676093075899,13930565999,2017-05-12,2,1,18.26,18.26,1.0,18.26
1676093075899,13930565999,2017-05-20,2,1,45.49,45.49,1.0,45.49
1676093075899,13930565999,2017-05-31,2,1,24.16,24.16,1.0,24.16
1676093075899,13930565999,2017-06-03,5,1,46.5,45.5,1.0,46.5
1676093075899,13930565999,2017-07-29,6,1,38.16,37.16,1.0,38.16
1676093075899,13930565999,2017-10-04,6,1,39.42,39.42,1.0,39.42
1676093075899,13930565999,2017-10-18,9,1,41.88,41.88,1.0,41.88
1676093075899,13930565999,2017-10-24,10,1,169.38,169.38,3.0,56.46
1676093075899,13930565999,2017-12-12,3,1,41.88,41.88,1.0,41.88
1676093075899,13930565999,2018-01-08,9,3,34.5,34.5,1.0,34.5
1676093075899,13930565999,2018-02-13,7,1,39.42,39.42,1.0,39.42
1676093075899,13930565999,2018-06-29,4,1,28.54,28.54,1.0,28.54
1679041978999,25646559499,2017-05-31,2,1,18.26,18.26,1.0,18.26
1679041978999,25646559499,2017-08-29,6,1,39.42,39.42,1.0,39.42
1679041978999,25646559499,2017-12-06,1,1,54.4,54.4,1.0,54.4
1679041978999,25646559499,2018-04-14,6,1,54.4,54.4,1.0,54.4
1679041978999,72449987899,2017-07-04,2,1,103.5,103.5,3.0,34.5
1679041978999,72449987899,2017-09-28,7,1,63.88,63.88,2.0,31.94
1679041978999,72449987899,2017-10-22,9,1,169.38,169.38,3.0,56.46
1679041978999,72449987899,2017-12-15,9,1,25.91,25.91,1.0,25.91
1679041978999,72449987899,2018-02-15,2,1,31.94,31.94,1.0,31.94
1679041978999,72449987899,2018-02-20,10,1,46.5,45.5,1.0,46.5
1679041978999,72449987899,2018-04-10,10,1,28.54,28.54,1.0,28.54
1679041978999,72449987899,2018-04-20,7,3,275.94,275.94,7.0,39.42
1681110262999,71548768099,2017-05-08,1,1,85.61,85.61,3.0,28.54
1681110262999,71548768099,2017-05-10,9,1,136.48,136.48,3.0,45.49
1681110262999,71548768099,2017-05-24,1,1,24.16,24.16,1.0,24.16
1681110262999,71548768099,2017-05-27,7,1,34.5,34.5,1.0,34.5
1681110262999,71548768099,2017-06-07,4,1,56.46,56.46,1.0,56.46
1681110262999,71548768099,2017-06-11,4,1,18.26,18.26,1.0,18.26
1681110262999,71548768099,2017-06-11,7,1,25.91,25.91,1.0,25.91
1681110262999,71548768099,2017-07-15,10,1,24.16,24.16,1.0,24.16
1681110262999,71548768099,2017-08-08,6,1,36.41,34.41,1.0,36.41
1681110262999,71548768099,2017-08-12,8,1,31.94,31.94,1.0,31.94
1681110262999,71548768099,2017-08-28,4,1,25.91,25.91,1.0,25.91
1681110262999,71548768099,2017-09-17,9,1,24.16,24.16,1.0,24.16
1681110262999,71548768099,2017-11-07,8,1,25.91,25.91,1.0,25.91
1681110262999,71548768099,2017-11-08,10,1,25.91,25.91,1.0,25.91
1681110262999,71548768099,2017-12-03,3,1,152.64,148.64,4.0,38.16
1681110262999,71548768099,2018-01-12,9,1,254.86,240.86,7.0,36.41
1681110262999,71548768099,2018-02-17,2,1,15.34,15.34,1.0,15.34
1681110262999,71548768099,2018-02-21,5,1,28.54,28.54,1.0,28.54
1681110262999,71548768099,2018-02-28,10,1,54.4,54.4,1.0,54.4
1681110262999,71548768099,2018-03-05,2,1,28.54,28.54,1.0,28.54
1681110262999,71548768099,2018-03-15,6,1,31.94,31.94,1.0,31.94
1681110262999,71548768099,2018-03-22,5,1,76.32,74.32,2.0,38.16
1681110262999,71548768099,2018-06-01,1,1,275.94,275.94,7.0,39.42
1681110262999,71548768099,2018-06-11,4,1,38.16,37.16,1.0,38.16
1681110262999,71548768099,2018-07-20,1,1,18.26,18.26,1.0,18.26
1681110262999,71548768099,2018-07-20,4,1,15.34,15.34,1.0,15.34
1683073054699,94365889499,2017-05-06,10,1,34.5,34.5,1.0,34.5
1683073054699,94365889499,2017-06-03,5,1,25.91,25.91,1.0,25.91
1683073054699,94365889499,2017-06-08,6,3,56.46,56.46,1.0,56.46
1683073054699,94365889499,2017-07-21,2,1,127.78,127.78,4.0,31.94
1683073054699,94365889499,2017-08-13,7,1,36.41,34.41,1.0,36.41
1683073054699,94365889499,2017-08-13,9,1,25.91,25.91,1.0,25.91
1683073054699,94365889499,2017-09-10,6,1,56.46,56.46,1.0,56.46
1683073054699,94365889499,2017-09-17,1,1,28.54,28.54,1.0,28.54
1683073054699,94365889499,2017-09-20,10,1,28.54,28.54,1.0,28.54
1683073054699,94365889499,2017-09-26,7,1,15.34,15.34,1.0,15.34
1683073054699,94365889499,2017-10-16,7,1,41.88,41.88,1.0,41.88
1683073054699,94365889499,2017-11-01,7,1,69.0,69.0,2.0,34.5
1683073054699,94365889499,2017-11-14,5,1,57.76,57.76,1.0,57.76
1683073054699,94365889499,2018-01-10,10,1,395.22,395.22,7.0,56.46
1683073054699,94365889499,2018-02-07,10,1,34.5,34.5,1.0,34.5
1683073054699,94365889499,2018-02-21,1,1,69.0,69.0,2.0,34.5
1683073054699,94365889499,2018-04-11,6,1,72.47,72.47,3.0,24.16
1683073054699,94365889499,2018-05-12,1,1,39.42,39.42,1.0,39.42
1683073054699,94365889499,2018-05-30,9,1,31.94,31.94,1.0,31.94
1683073054699,94365889499,2018-06-14,4,1,15.34,15.34,1.0,15.34
1683073054699,94365889499,2018-06-18,5,1,41.88,41.88,1.0,41.88
1683073054699,94365889499,2018-07-02,10,1,45.49,45.49,1.0,45.49
1684051320999,66588777799,2017-06-04,1,1,57.76,57.76,1.0,57.76
1684051320999,66588777799,2017-06-27,8,1,56.46,56.46,1.0,56.46
1684051320999,66588777799,2017-07-20,4,1,54.79,54.79,3.0,18.26
1684051320999,66588777799,2017-09-24,7,1,34.5,34.5,1.0,34.5
1684051320999,66588777799,2017-11-21,3,1,56.46,56.46,1.0,56.46
1684051320999,66588777799,2017-12-17,2,1,15.34,15.34,1.0,15.34
1684051320999,66588777799,2017-12-30,10,1,34.5,34.5,1.0,34.5
1684051320999,66588777799,2018-02-13,7,1,41.88,41.88,1.0,41.88
1684051320999,66588777799,2018-06-15,1,1,57.07,57.07,2.0,28.54
1685040880699,26496615699,2017-05-10,6,1,41.88,41.88,1.0,41.88
1685040880699,26496615699,2017-06-07,4,3,136.48,136.48,3.0,45.49
1685040880699,26496615699,2017-10-02,9,1,34.5,34.5,1.0,34.5
1685040880699,26496615699,2017-10-22,8,1,34.5,34.5,1.0,34.5
1685040880699,26496615699,2018-01-13,1,1,45.49,45.49,1.0,45.49
1685040880699,26496615699,2018-02-19,7,1,56.46,56.46,1.0,56.46
1685040880699,26496615699,2018-02-22,7,1,15.34,15.34,1.0,15.34
1685040880699,26496615699,2018-03-24,2,1,18.26,18.26,1.0,18.26
1685040880699,26496615699,2018-03-29,1,1,18.26,18.26,1.0,18.26
1685052923299,6871626099,2017-08-10,3,1,56.46,56.46,1.0,56.46
1685052923299,6871626099,2017-10-09,8,1,28.54,28.54,1.0,28.54
1685052923299,6871626099,2018-03-04,7,1,56.46,56.46,1.0,56.46
1685052923299,6871626099,2018-03-26,9,1,38.16,37.16,1.0,38.16
1685052923299,6871626099,2018-05-12,3,1,41.88,41.88,1.0,41.88
1685052923299,6871626099,2018-05-31,2,1,254.86,240.86,7.0,36.41
1688022838499,79838582699,2017-06-28,7,1,139.5,136.5,3.0,46.5
1688022838499,79838582699,2017-07-26,7,1,39.42,39.42,1.0,39.42
1688022838499,79838582699,2017-09-26,7,1,56.46,56.46,1.0,56.46
1688022838499,79838582699,2017-11-04,6,1,24.16,24.16,1.0,24.16
1688022838499,79838582699,2017-12-31,10,1,15.34,15.34,1.0,15.34
1688022838499,79838582699,2018-01-06,4,1,38.16,37.16,1.0,38.16
1688022838499,79838582699,2018-01-07,8,1,46.5,45.5,1.0,46.5
1688022838499,79838582699,2018-02-03,7,1,24.16,24.16,1.0,24.16
1688022838499,79838582699,2018-03-14,3,1,56.46,56.46,1.0,56.46
1688022838499,79838582699,2018-04-11,10,1,45.49,45.49,1.0,45.49
1688022838499,79838582699,2018-04-21,8,3,41.88,41.88,1.0,41.88
1688022838499,79838582699,2018-04-29,8,1,57.76,57.76,1.0,57.76
1688022838499,79838582699,2018-04-30,2,1,46.5,45.5,1.0,46.5
1688022838499,79838582699,2018-05-01,3,1,28.54,28.54,1.0,28.54
1689120589199,9502970899,2017-05-03,9,1,39.42,39.42,1.0,39.42
1689120589199,9502970899,2017-05-12,8,1,34.5,34.5,1.0,34.5
1689120589199,9502970899,2017-08-03,10,1,45.49,45.49,1.0,45.49
1689120589199,9502970899,2017-09-04,4,1,36.41,34.41,1.0,36.41
1689120589199,9502970899,2017-09-30,1,1,115.52,115.52,2.0,57.76
1689120589199,9502970899,2017-11-10,6,1,54.4,54.4,1.0,54.4
1689120589199,9502970899,2017-12-30,8,1,41.88,41.88,1.0,41.88
1689120589199,9502970899,2018-02-10,4,1,57.76,57.76,1.0,57.76
1689120589199,9502970899,2018-03-06,2,1,34.5,34.5,1.0,34.5
1689120589199,9502970899,2018-03-20,10,1,231.02,231.02,4.0,57.76
1689120589199,9502970899,2018-03-28,2,1,125.64,125.64,3.0,41.88
1689120589199,9502970899,2018-05-17,3,1,36.41,34.41,1.0,36.41
1689120589199,9502970899,2018-07-28,7,1,254.86,240.86,7.0,36.41
1690011532099,47209937199,2017-06-02,9,1,31.94,31.94,1.0,31.94
1690011532099,47209937199,2017-06-04,9,3,28.54,28.54,1.0,28.54
1690011532099,47209937199,2017-08-05,6,1,45.49,45.49,1.0,45.49
1690011532099,47209937199,2017-09-18,1,1,85.61,85.61,3.0,28.54
1690011532099,47209937199,2018-01-28,6,1,28.54,28.54,1.0,28.54
1690011532099,47209937199,2018-03-12,4,1,36.41,34.41,1.0,36.41
1690011532099,47209937199,2018-03-15,4,1,15.34,15.34,1.0,15.34
1690011532099,47209937199,2018-05-05,9,1,46.5,45.5,1.0,46.5
1690011532099,47209937199,2018-05-12,4,1,25.91,25.91,1.0,25.91
1690011532099,47209937199,2018-05-18,3,1,18.26,18.26,1.0,18.26
1690011532099,47209937199,2018-05-27,8,1,46.5,45.5,1.0,46.5
1690011532099,47209937199,2018-06-24,8,1,41.88,41.88,1.0,41.88
1690011532099,47209937199,2018-06-26,8,1,31.94,31.94,1.0,31.94
1690011532099,47209937199,2018-06-28,6,1,25.91,25.91,1.0,25.91
1690011532099,47209937199,2018-07-11,4,1,36.53,36.53,2.0,18.26
1690011532099,47209937199,2018-07-26,4,1,254.86,240.86,7.0,36.41
1691081114599,44311294199,2017-09-09,2,1,127.85,127.85,7.0,18.26
1691081114599,44311294199,2017-09-19,7,1,54.4,54.4,1.0,54.4
1691081114599,44311294199,2017-10-18,1,1,39.42,39.42,1.0,39.42
1691081114599,44311294199,2018-02-21,4,1,61.34,61.34,4.0,15.34
1691081114599,44311294199,2018-03-24,5,1,54.4,54.4,1.0,54.4
1691081114599,44311294199,2018-03-27,1,1,25.91,25.91,1.0,25.91
1691081114599,44311294199,2018-04-02,9,1,114.14,114.14,4.0,28.54
1691081114599,44311294199,2018-04-13,4,1,115.51,115.51,2.0,57.76
1691081114599,44311294199,2018-06-11,10,1,28.54,28.54,1.0,28.54
1691081114599,44311294199,2018-07-03,3,1,39.42,39.42,1.0,39.42
1691081114599,44311294199,2018-07-30,8,1,114.14,114.14,4.0,28.54
1691111910899,65664932099,2017-05-19,5,1,18.26,18.26,1.0,18.26
1691111910899,65664932099,2017-05-21,7,1,24.16,24.16,1.0,24.16
1691111910899,65664932099,2017-08-05,3,3,45.49,45.49,1.0,45.49
1691111910899,65664932099,2017-09-10,10,1,36.41,34.41,1.0,36.41
1691111910899,65664932099,2017-10-19,2,1,127.85,127.85,7.0,18.26
1691111910899,65664932099,2017-11-29,6,1,46.5,45.5,1.0,46.5
1691111910899,65664932099,2018-03-05,4,1,56.46,56.46,1.0,56.46
1691111910899,65664932099,2018-04-09,1,1,57.76,57.76,1.0,57.76
1691111910899,65664932099,2018-04-21,10,1,15.34,15.34,1.0,15.34
1691111910899,65664932099,2018-06-22,4,1,34.5,34.5,1.0,34.5
1695121920899,31274556699,2017-05-03,10,1,28.54,28.54,1.0,28.54
1695121920899,31274556699,2017-08-11,1,1,34.5,34.5,1.0,34.5
1695121920899,31274556699,2017-09-17,9,1,108.79,108.79,2.0,54.4
1695121920899,31274556699,2017-10-12,10,1,54.4,54.4,1.0,54.4
1695121920899,31274556699,2017-10-14,8,1,54.4,54.4,1.0,54.4
1695121920899,31274556699,2017-10-26,6,1,45.49,45.49,1.0,45.49
1695121920899,31274556699,2017-10-27,6,1,34.5,34.5,1.0,34.5
1695121920899,31274556699,2017-11-09,2,1,41.88,41.88,1.0,41.88
1695121920899,31274556699,2017-11-12,6,1,31.94,31.94,1.0,31.94
1695121920899,31274556699,2017-12-12,6,1,39.42,39.42,1.0,39.42
1695121920899,31274556699,2018-04-04,7,1,114.14,114.14,4.0,28.54
1696022459599,85973721499,2017-09-24,5,1,41.88,41.88,1.0,41.88
1696022459599,85973721499,2018-05-11,6,1,217.58,217.58,4.0,54.4
1696022459599,85973721499,2018-07-05,8,1,39.42,39.42,1.0,39.42
1696042362699,11216669699,2017-07-07,2,1,56.46,56.46,1.0,56.46
1696042362699,11216669699,2017-10-15,7,3,28.54,28.54,1.0,28.54
1696042362699,11216669699,2017-11-03,3,1,45.49,45.49,1.0,45.49
1696042362699,11216669699,2017-11-11,4,1,24.16,24.16,1.0,24.16
1696042362699,11216669699,2018-02-06,2,1,223.61,223.61,7.0,31.94
1696042362699,11216669699,2018-02-09,7,1,25.91,25.91,1.0,25.91
1696042362699,11216669699,2018-02-12,1,1,36.41,34.41,1.0,36.41
1696042362699,11216669699,2018-02-21,3,1,38.16,37.16,1.0,38.16
1696042362699,11216669699,2018-04-16,3,1,15.34,15.34,1.0,15.34
1696042362699,11216669699,2018-04-19,4,1,57.76,57.76,1.0,57.76
1696042362699,11216669699,2018-06-24,3,1,57.76,57.76,1.0,57.76
1696042362699,11216669699,2018-06-30,6,1,46.5,45.5,1.0,46.5
1696042362699,11216669699,2018-07-09,1,1,18.26,18.26,1.0,18.26
1696042362699,11216669699,2018-07-10,4,1,41.88,41.88,1.0,41.88
1696042362699,11216669699,2018-07-25,3,3,38.16,37.16,1.0,38.16
1698040467599,16961933299,2017-06-02,1,1,46.5,45.5,1.0,46.5
1698040467599,16961933299,2017-07-01,3,1,39.42,39.42,1.0,39.42
1698040467599,16961933299,2018-01-18,5,1,18.26,18.26,1.0,18.26
1698040467599,16961933299,2018-01-29,7,1,25.91,25.91,1.0,25.91
1698040467599,16961933299,2018-03-30,7,1,56.46,56.46,1.0,56.46
1698040467599,16961933299,2018-05-14,8,1,15.34,15.34,1.0,15.34
1698040467599,16961933299,2018-06-04,3,1,125.64,125.64,3.0,41.88
1698040467599,16961933299,2018-06-26,7,1,57.76,57.76,1.0,57.76
