Store,CardID,EAN,Category,MedType,SW2Key,Revenue,RevenueInc.,Qty,TransactionType,BookingDate
7,14379876899,9991,2,38,24,28.54,28.54,1.0,1,2017-06-19
6,76954778599,9986,1,34,22,18.26,18.26,1.0,1,2017-06-20
5,76954778599,9992,3,34,22,36.41,34.41,1.0,3,2017-06-20
8,12250261099,9989,2,38,24,56.46,56.46,1.0,1,2017-06-21
5,44777928599,9995,4,32,22,45.49,45.49,1.0,1,2017-06-21
5,38483897399,9986,1,34,22,18.26,18.26,1.0,1,2017-06-22
9,59681386599,9990,2,38,24,15.34,15.34,1.0,1,2017-06-23
7,66812863699,9987,2,38,24,34.5,34.5,1.0,1,2017-06-24
6,62999140399,9991,2,38,24,28.54,28.54,1.0,1,2017-06-24
9,98553018699,9991,2,38,24,28.54,28.54,1.0,1,2017-06-24
7,59681386599,9990,2,38,24,30.67,30.67,2.0,1,2017-06-26
4,78728477699,9991,2,38,24,28.54,28.54,1.0,1,2017-06-26
8,66588777799,9989,2,38,24,56.46,56.46,1.0,1,2017-06-27
5,75304280399,9986,1,34,22,18.26,18.26,1.0,1,2017-06-28
3,27924459899,10000,5,32,22,46.5,45.5,1.0,1,2017-06-28
9,1486109099,9987,2,38,24,34.5,34.5,1.0,1,2017-06-28
5,88367561299,9995,4,32,22,45.49,45.49,1.0,1,2017-06-28
7,79838582699,10000,5,32,22,139.5,136.5,3.0,1,2017-06-28
4,40804109399,9993,4,32,22,31.94,31.94,1.0,1,2017-06-29
8,88367561299,9985,1,34,22,39.42,39.42,1.0,1,2017-06-30
3,16961933299,9985,1,34,22,39.42,39.42,1.0,1,2017-07-01
9,73276427999,9993,4,32,22,31.94,31.94,1.0,1,2017-07-01
3,59301418999,9994,4,32,22,24.16,24.16,1.0,1,2017-07-01
9,12250261099,9985,1,34,22,39.42,39.42,1.0,1,2017-07-01
9,58929958299,10000,5,32,22,46.5,45.5,1.0,1,2017-07-02
6,12250261099,9989,2,38,24,169.38,169.38,3.0,1,2017-07-03
7,8694598599,9999,5,32,22,25.91,25.91,1.0,1,2017-07-03
2,72449987899,9987,2,38,24,103.5,103.5,3.0,1,2017-07-04
5,65801188599,9992,3,34,22,36.41,34.41,1.0,1,2017-07-04
9,99470078299,9997,4,32,22,115.51,115.51,2.0,1,2017-07-04
3,85567458499,9999,5,32,22,25.91,25.91,1.0,1,2017-07-05
2,91589091699,9999,5,32,22,25.91,25.91,1.0,1,2017-07-05
3,71582711699,9994,4,32,22,169.09,169.09,7.0,1,2017-07-05
2,11216669699,9989,2,38,24,56.46,56.46,1.0,1,2017-07-07
6,78728477699,9995,4,32,22,45.49,45.49,1.0,1,2017-07-07
2,44777928599,9992,3,34,22,72.82,68.82,2.0,1,2017-07-07
5,98553018699,9991,2,38,24,28.54,28.54,1.0,1,2017-07-07
9,48437596099,9993,4,32,22,63.89,63.89,2.0,3,2017-07-08
3,85567458499,9990,2,38,24,15.34,15.34,1.0,1,2017-07-10
7,99355627099,9994,4,32,22,169.09,169.09,7.0,1,2017-07-10
2,48437596099,9989,2,38,24,56.46,56.46,1.0,3,2017-07-11
10,66736159399,9986,1,34,22,73.06,73.06,4.0,1,2017-07-11
2,30624301299,9989,2,38,24,56.46,56.46,1.0,1,2017-07-11
2,14379876899,9998,5,32,22,38.16,37.16,1.0,1,2017-07-12
3,40804109399,9993,4,32,22,31.94,31.94,1.0,1,2017-07-12
6,66812863699,9996,4,32,22,54.4,54.4,1.0,1,2017-07-13
5,14374117099,9992,3,34,22,36.41,34.41,1.0,1,2017-07-13
7,97820077399,9994,4,32,22,24.16,24.16,1.0,1,2017-07-13
5,30624301299,9994,4,32,22,24.16,24.16,1.0,3,2017-07-14
9,59681386599,9993,4,32,22,31.94,31.94,1.0,1,2017-07-14
2,78728477699,9991,2,38,24,28.54,28.54,1.0,1,2017-07-14
6,75951562599,9996,4,32,22,163.19,163.19,3.0,1,2017-07-14
9,22976009399,9993,4,32,22,31.94,31.94,1.0,1,2017-07-14
9,79903631099,9986,1,34,22,127.85,127.85,7.0,1,2017-07-15
10,71548768099,9994,4,32,22,24.16,24.16,1.0,1,2017-07-15
6,69235107099,9995,4,32,22,45.49,45.49,1.0,1,2017-07-15
7,78973681999,9998,5,32,22,38.16,37.16,1.0,1,2017-07-15
10,79903631099,9991,2,38,24,28.54,28.54,1.0,1,2017-07-15
3,78973681999,10000,5,32,22,46.5,45.5,1.0,1,2017-07-16
3,82364801499,9989,2,38,24,56.46,56.46,1.0,1,2017-07-17
1,78973681999,9996,4,32,22,54.4,54.4,1.0,1,2017-07-18
4,62999140399,9985,1,34,22,39.42,39.42,1.0,1,2017-07-18
1,14374117099,9996,4,32,22,54.4,54.4,1.0,1,2017-07-20
7,88367561299,9993,4,32,22,31.94,31.94,1.0,1,2017-07-20
3,58929958299,9999,5,32,22,103.63,103.63,4.0,1,2017-07-20
4,66588777799,9986,1,34,22,54.79,54.79,3.0,1,2017-07-20
4,99470078299,9989,2,38,24,56.46,56.46,1.0,1,2017-07-20
6,82364801499,9993,4,32,22,31.94,31.94,1.0,1,2017-07-21
2,94365889499,9993,4,32,22,127.78,127.78,4.0,1,2017-07-21
5,97820077399,9996,4,32,22,54.4,54.4,1.0,1,2017-07-22
6,43966876099,9985,1,34,22,78.84,78.84,2.0,1,2017-07-23
3,8694598599,9989,2,38,24,56.46,56.46,1.0,1,2017-07-24
2,98553018699,9998,5,32,22,38.16,37.16,1.0,1,2017-07-24
10,6233952299,9999,5,32,22,77.72,77.72,3.0,1,2017-07-24
7,79838582699,9985,1,34,22,39.42,39.42,1.0,1,2017-07-26
4,62999140399,9996,4,32,22,54.4,54.4,1.0,1,2017-07-27
9,40804109399,9998,5,32,22,38.16,37.16,1.0,1,2017-07-28
6,13930565999,9998,5,32,22,38.16,37.16,1.0,1,2017-07-29
8,34759040699,9997,4,32,22,231.02,231.02,4.0,1,2017-07-29
4,69235107099,9993,4,32,22,31.94,31.94,1.0,1,2017-07-29
10,84237647199,9992,3,34,22,36.41,34.41,1.0,1,2017-07-29
1,99470078299,9996,4,32,22,54.4,54.4,1.0,1,2017-07-30
6,98553018699,9987,2,38,24,138.0,138.0,4.0,1,2017-07-30
5,32800870099,9990,2,38,24,15.34,15.34,1.0,1,2017-07-30
5,91902775799,9989,2,38,24,56.46,56.46,1.0,1,2017-07-30
9,27924459899,9996,4,32,22,380.77,380.77,7.0,1,2017-08-01
9,82364801499,9993,4,32,22,31.94,31.94,1.0,1,2017-08-02
9,78728477699,9999,5,32,22,25.91,25.91,1.0,1,2017-08-03
2,76954778599,9996,4,32,22,380.77,380.77,7.0,1,2017-08-03
10,9502970899,9995,4,32,22,45.49,45.49,1.0,1,2017-08-03
8,59681386599,9994,4,32,22,24.16,24.16,1.0,1,2017-08-04
3,65664932099,9995,4,32,22,45.49,45.49,1.0,3,2017-08-05
6,47209937199,9995,4,32,22,45.49,45.49,1.0,1,2017-08-05
6,25929476999,9995,4,32,22,181.97,181.97,4.0,1,2017-08-05
6,75304280399,9996,4,32,22,54.4,54.4,1.0,1,2017-08-08
6,71548768099,9992,3,34,22,36.41,34.41,1.0,1,2017-08-08
6,91589091699,9991,2,38,24,28.54,28.54,1.0,1,2017-08-09
3,14379876899,9991,2,38,24,28.54,28.54,1.0,3,2017-08-09
1,40804109399,9985,1,34,22,39.42,39.42,1.0,1,2017-08-10
3,6871626099,9989,2,38,24,56.46,56.46,1.0,1,2017-08-10
9,8694598599,9995,4,32,22,45.49,45.49,1.0,1,2017-08-10
9,71582711699,9990,2,38,24,15.34,15.34,1.0,1,2017-08-11
1,31274556699,9987,2,38,24,34.5,34.5,1.0,1,2017-08-11
7,69235107099,9999,5,32,22,25.91,25.91,1.0,1,2017-08-11
9,40804109399,9995,4,32,22,90.98,90.98,2.0,1,2017-08-12
8,71548768099,9993,4,32,22,31.94,31.94,1.0,1,2017-08-12
7,94365889499,9992,3,34,22,36.41,34.41,1.0,1,2017-08-13
9,94365889499,9999,5,32,22,25.91,25.91,1.0,1,2017-08-13
7,14379876899,10000,5,32,22,46.5,45.5,1.0,1,2017-08-14
8,91902775799,9997,4,32,22,57.76,57.76,1.0,1,2017-08-15
9,59301418999,9992,3,34,22,145.63,137.63,4.0,1,2017-08-17
1,38483897399,10000,5,32,22,46.5,45.5,1.0,1,2017-08-17
7,88367561299,9985,1,34,22,39.42,39.42,1.0,1,2017-08-17
3,78973681999,9987,2,38,24,34.5,34.5,1.0,1,2017-08-19
9,66427326499,9997,4,32,22,57.76,57.76,1.0,1,2017-08-22
9,73276427999,9987,2,38,24,34.5,34.5,1.0,1,2017-08-22
6,28342384899,9991,2,38,24,28.54,28.54,1.0,1,2017-08-23
2,92644824299,9995,4,32,22,181.97,181.97,4.0,1,2017-08-24
1,55827754899,9985,1,34,22,39.42,39.42,1.0,1,2017-08-24
10,38483897399,10000,5,32,22,46.5,45.5,1.0,1,2017-08-25
8,55827754899,9988,2,38,24,41.88,41.88,1.0,1,2017-08-25
5,43966876099,9994,4,32,22,24.16,24.16,1.0,1,2017-08-26
4,71548768099,9999,5,32,22,25.91,25.91,1.0,1,2017-08-28
1,66427326499,10000,5,32,22,46.5,45.5,1.0,1,2017-08-28
3,6233952299,9996,4,32,22,54.4,54.4,1.0,1,2017-08-28
6,32819586299,9986,1,34,22,18.26,18.26,1.0,1,2017-08-29
4,12250261099,9996,4,32,22,54.4,54.4,1.0,1,2017-08-29
6,25646559499,9985,1,34,22,39.42,39.42,1.0,1,2017-08-29
5,78728477699,9985,1,34,22,39.42,39.42,1.0,1,2017-08-31
8,43966876099,9999,5,32,22,25.91,25.91,1.0,1,2017-08-31
10,1486109099,10000,5,32,22,46.5,45.5,1.0,1,2017-09-01
8,98553018699,9994,4,32,22,24.16,24.16,1.0,1,2017-09-01
3,79903631099,9997,4,32,22,57.76,57.76,1.0,1,2017-09-01
2,14379876899,9993,4,32,22,31.94,31.94,1.0,1,2017-09-02
8,62999140399,9993,4,32,22,31.94,31.94,1.0,1,2017-09-02
4,85567458499,9985,1,34,22,39.42,39.42,1.0,1,2017-09-03
9,82364801499,9988,2,38,24,125.64,125.64,3.0,1,2017-09-03
4,9502970899,9992,3,34,22,36.41,34.41,1.0,1,2017-09-04
8,88367561299,9996,4,32,22,380.77,380.77,7.0,1,2017-09-04
2,92644824299,9989,2,38,24,56.46,56.46,1.0,1,2017-09-04
7,78728477699,9990,2,38,24,15.34,15.34,1.0,1,2017-09-04
6,85567458499,9986,1,34,22,127.85,127.85,7.0,1,2017-09-04
6,62999140399,9988,2,38,24,125.64,125.64,3.0,1,2017-09-05
8,59681386599,9992,3,34,22,36.41,34.41,1.0,1,2017-09-06
3,91902775799,9990,2,38,24,15.34,15.34,1.0,1,2017-09-06
7,66427326499,9990,2,38,24,15.34,15.34,1.0,1,2017-09-07
1,38483897399,9998,5,32,22,38.16,37.16,1.0,1,2017-09-07
1,66736159399,9999,5,32,22,25.91,25.91,1.0,1,2017-09-08
5,43966876099,9999,5,32,22,77.72,77.72,3.0,1,2017-09-08
2,44311294199,9986,1,34,22,127.85,127.85,7.0,1,2017-09-09
6,94365889499,9989,2,38,24,56.46,56.46,1.0,1,2017-09-10
10,65664932099,9992,3,34,22,36.41,34.41,1.0,1,2017-09-10
7,97820077399,9986,1,34,22,18.26,18.26,1.0,1,2017-09-10
3,59681386599,9991,2,38,24,28.54,28.54,1.0,1,2017-09-10
1,76954778599,9992,3,34,22,36.41,34.41,1.0,1,2017-09-11
1,14379876899,9991,2,38,24,28.54,28.54,1.0,1,2017-09-12
5,14374117099,9998,5,32,22,38.16,37.16,1.0,1,2017-09-12
4,88367561299,9998,5,32,22,38.16,37.16,1.0,1,2017-09-13
4,59301418999,9987,2,38,24,103.5,103.5,3.0,1,2017-09-14
1,59301418999,9993,4,32,22,31.94,31.94,1.0,1,2017-09-14
4,40804109399,9987,2,38,24,34.5,34.5,1.0,1,2017-09-15
8,66736159399,10000,5,32,22,46.5,45.5,1.0,1,2017-09-15
4,26506134899,9994,4,32,22,24.16,24.16,1.0,1,2017-09-16
1,94365889499,9991,2,38,24,28.54,28.54,1.0,1,2017-09-17
8,38483897399,9995,4,32,22,45.49,45.49,1.0,1,2017-09-17
7,75951562599,9988,2,38,24,41.88,41.88,1.0,1,2017-09-17
9,31274556699,9996,4,32,22,108.79,108.79,2.0,1,2017-09-17
9,71548768099,9994,4,32,22,24.16,24.16,1.0,1,2017-09-17
2,96338712999,9988,2,38,24,125.64,125.64,3.0,1,2017-09-18
10,48219264099,9988,2,38,24,41.88,41.88,1.0,1,2017-09-18
1,47209937199,9991,2,38,24,85.61,85.61,3.0,1,2017-09-18
7,44311294199,9996,4,32,22,54.4,54.4,1.0,1,2017-09-19
10,75304280399,9996,4,32,22,54.4,54.4,1.0,1,2017-09-19
6,82364801499,9995,4,32,22,45.49,45.49,1.0,1,2017-09-19
10,58929958299,9987,2,38,24,103.5,103.5,3.0,1,2017-09-19
7,99470078299,9989,2,38,24,56.46,56.46,1.0,1,2017-09-20
10,94365889499,9991,2,38,24,28.54,28.54,1.0,1,2017-09-20
4,58994904699,9992,3,34,22,254.86,240.86,7.0,1,2017-09-20
5,58929958299,9986,1,34,22,18.26,18.26,1.0,1,2017-09-21
6,44777928599,9989,2,38,24,169.38,169.38,3.0,1,2017-09-21
2,58994904699,9991,2,38,24,28.54,28.54,1.0,1,2017-09-22
6,48219264099,9995,4,32,22,45.49,45.49,1.0,1,2017-09-22
10,66812863699,9985,1,34,22,275.94,275.94,7.0,1,2017-09-23
5,85973721499,9988,2,38,24,41.88,41.88,1.0,1,2017-09-24
3,59681386599,9987,2,38,24,69.0,69.0,2.0,1,2017-09-24
7,66588777799,9987,2,38,24,34.5,34.5,1.0,1,2017-09-24
7,79838582699,9989,2,38,24,56.46,56.46,1.0,1,2017-09-26
7,94365889499,9990,2,38,24,15.34,15.34,1.0,1,2017-09-26
7,38483897399,9988,2,38,24,293.16,293.16,7.0,1,2017-09-26
3,78728477699,9995,4,32,22,45.49,45.49,1.0,3,2017-09-27
6,40804109399,9988,2,38,24,41.88,41.88,1.0,1,2017-09-28
5,49492115699,9985,1,34,22,39.42,39.42,1.0,1,2017-09-28
6,58929958299,9997,4,32,22,404.29,404.29,7.0,1,2017-09-28
7,72449987899,9993,4,32,22,31.94,31.94,1.0,1,2017-09-28
5,27924459899,10000,5,32,22,46.5,45.5,1.0,1,2017-09-30
6,6233952299,9995,4,32,22,45.49,45.49,1.0,1,2017-09-30
7,62999140399,9995,4,32,22,45.49,45.49,1.0,1,2017-09-30
1,9502970899,9997,4,32,22,57.76,57.76,1.0,1,2017-09-30
7,58929958299,9995,4,32,22,181.97,181.97,4.0,1,2017-09-30
